Date,Open,High,Low,Close,Adj Close,Volume
2/23/2012,8.982,9.0375,8.848,8.9445,8.9445,103076000
2/24/2012,8.985,9.037,8.9185,8.9565,8.9565,73374000
2/27/2012,8.877,8.9595,8.825,8.9265,8.9265,74124000
2/28/2012,8.945,9.2145,8.8975,9.19,9.19,115290000
2/29/2012,9.1945,9.2,8.9505,8.9845,8.9845,106006000
3/1/2012,8.9945,9.0245,8.829,9.002,9.002,98720000
3/2/2012,8.974,9.092,8.946,8.965,8.965,73156000
3/5/2012,8.95,9.091,8.909,9.013,9.013,93654000
3/6/2012,8.934,9.175,8.902,9.0545,9.0545,112244000
3/7/2012,9.1325,9.275,9.12,9.1885,9.1885,99030000
3/8/2012,9.2085,9.419,9.19,9.382,9.382,84430000
3/9/2012,9.3395,9.36,9.172,9.216,9.216,90212000
3/12/2012,9.2065,9.27,9.11,9.1695,9.1695,51752000
3/13/2012,9.196,9.2435,9.0385,9.2295,9.2295,88116000
3/14/2012,9.1825,9.216,9.057,9.113,9.113,73994000
3/15/2012,9.101,9.2215,9.015,9.2215,9.2215,83202000
3/16/2012,9.164,9.284,9.1175,9.2525,9.2525,98680000
3/19/2012,9.1725,9.334,9.15,9.276,9.276,78068000
3/20/2012,9.244,9.7205,9.144,9.6165,9.6165,183308000
3/21/2012,9.625,9.714,9.563,9.5865,9.5865,84288000
3/22/2012,9.527,9.703,9.513,9.62,9.62,74792000
3/23/2012,9.6005,9.81,9.59,9.752,9.752,119680000
3/26/2012,9.824,10.1485,9.775,10.1435,10.1435,152274000
3/27/2012,10.1795,10.4925,10.144,10.272,10.272,192016000
3/28/2012,10.307,10.35,10.0155,10.058,10.058,124900000
3/29/2012,10.064,10.2655,10.0315,10.2305,10.2305,114224000
3/30/2012,10.251,10.3425,10.0935,10.1255,10.1255,88762000
4/2/2012,9.901,9.995,9.85,9.9025,9.9025,128606000
4/3/2012,9.912,10.1195,9.875,9.983,9.983,100014000
4/4/2012,9.8475,9.884,9.618,9.6995,9.6995,109138000
4/5/2012,9.6775,9.8015,9.6775,9.7195,9.7195,64350000
4/9/2012,9.601,9.71,9.525,9.5935,9.5935,62718000
4/10/2012,9.6375,9.676,9.3285,9.349,9.349,89100000
4/11/2012,9.4815,9.5985,9.3395,9.3985,9.3985,86756000
4/12/2012,9.403,9.613,9.2805,9.5345,9.5345,80558000
4/13/2012,9.495,9.497,9.313,9.423,9.423,68636000
4/16/2012,9.4505,9.4735,9.1825,9.275,9.275,80886000
4/17/2012,9.3605,9.502,9.3435,9.4195,9.4195,56584000
4/18/2012,9.441,9.6725,9.437,9.5535,9.5535,80038000
4/19/2012,9.6465,9.7275,9.4875,9.555,9.555,80048000
4/20/2012,9.617,9.674,9.49,9.499,9.499,64872000
4/23/2012,9.4495,9.4495,9.2755,9.412,9.412,69620000
4/24/2012,9.434,9.535,9.3255,9.5165,9.5165,67526000
4/25/2012,9.5835,9.74,9.58,9.721,9.721,79102000
4/26/2012,9.6785,9.818,9.651,9.7995,9.7995,204680000
4/27/2012,11.2415,11.4345,11.011,11.3425,11.3425,442338000
4/30/2012,11.1975,11.692,11.1525,11.595,11.595,195138000
5/1/2012,11.47,11.6485,11.42,11.502,11.502,135098000
5/2/2012,11.391,11.572,11.37,11.5125,11.5125,91868000
5/3/2012,11.487,11.6265,11.4015,11.4725,11.4725,81110000
5/4/2012,11.39,11.486,11.187,11.1995,11.1995,91704000
5/7/2012,11.118,11.3435,11.1145,11.258,11.258,66286000
5/8/2012,11.1575,11.2695,10.91,11.195,11.195,90448000
5/9/2012,11.0295,11.289,11.008,11.149,11.149,74240000
5/10/2012,11.1955,11.454,11.0975,11.3345,11.3345,92968000
5/11/2012,11.2975,11.534,11.2865,11.384,11.384,83872000
5/14/2012,11.28,11.3645,11.1255,11.1465,11.1465,61932000
5/15/2012,11.325,11.5305,11.15,11.2195,11.2195,114274000
5/16/2012,11.25,11.4,11.125,11.203,11.203,105236000
5/17/2012,11.2525,11.3,10.9045,10.918,10.918,90110000
5/18/2012,10.9705,10.9815,10.6405,10.6925,10.6925,104634000
5/21/2012,10.7015,10.999,10.641,10.9055,10.9055,71596000
5/22/2012,10.9155,10.9435,10.698,10.7665,10.7665,74662000
5/23/2012,10.7355,10.8775,10.559,10.864,10.864,84876000
5/24/2012,10.849,10.883,10.635,10.762,10.762,62822000
5/25/2012,10.7495,10.799,10.611,10.6445,10.6445,43428000
5/29/2012,10.715,10.8275,10.6145,10.7375,10.7375,53878000
5/30/2012,10.607,10.649,10.3875,10.4615,10.4615,81564000
5/31/2012,10.474,10.6895,10.3555,10.6455,10.6455,98880000
6/1/2012,10.422,10.5615,10.365,10.411,10.411,79030000
6/4/2012,10.37,10.7675,10.3185,10.7285,10.7285,85992000
6/5/2012,10.6925,10.843,10.558,10.6605,10.6605,70878000
6/6/2012,10.7315,10.92,10.726,10.882,10.882,54202000
6/7/2012,10.9825,11.0745,10.9055,10.94,10.94,70078000
6/8/2012,10.9305,10.971,10.833,10.924,10.924,57540000
6/11/2012,10.8745,11.0435,10.76,10.825,10.825,74982000
6/12/2012,10.8825,10.9,10.726,10.821,10.821,56666000
6/13/2012,10.776,10.869,10.676,10.7365,10.7365,46504000
6/14/2012,10.763,10.825,10.628,10.7225,10.7225,61218000
6/15/2012,10.7645,10.9665,10.723,10.9175,10.9175,75704000
6/18/2012,10.864,11.188,10.8365,11.133,11.133,67392000
6/19/2012,11.163,11.26,11.083,11.2015,11.2015,54332000
6/20/2012,11.2255,11.237,11.042,11.151,11.151,48888000
6/21/2012,11.192,11.3015,11.026,11.0285,11.0285,56860000
6/22/2012,11.0915,11.1255,10.9675,11.108,11.108,43750000
6/25/2012,11.015,11.0795,10.9,11.0035,11.0035,47646000
6/26/2012,11.0725,11.3195,11.0725,11.2805,11.2805,75082000
6/27/2012,11.2505,11.375,11.165,11.281,11.281,55984000
6/28/2012,11.196,11.231,10.9375,11.0655,11.0655,59896000
6/29/2012,11.235,11.4175,11.1855,11.4175,11.4175,72288000
7/2/2012,11.465,11.467,11.317,11.466,11.466,46614000
7/3/2012,11.457,11.4765,11.3795,11.4765,11.4765,26634000
7/5/2012,11.431,11.525,11.3265,11.353,11.353,53646000
7/6/2012,11.3175,11.445,11.209,11.2525,11.2525,64064000
7/9/2012,11.25,11.3,11.1725,11.2525,11.2525,38440000
7/10/2012,11.3125,11.357,10.914,10.975,10.975,59642000
7/11/2012,10.9475,11.087,10.767,10.9185,10.9185,54694000
7/12/2012,10.8305,10.865,10.6305,10.768,10.768,52324000
7/13/2012,10.7815,10.9655,10.694,10.9195,10.9195,44438000
7/16/2012,10.83,10.9155,10.723,10.8005,10.8005,40084000
7/17/2012,10.8725,10.897,10.698,10.8465,10.8465,39740000
7/18/2012,10.8075,10.9335,10.7855,10.8735,10.8735,41860000
7/19/2012,11.0365,11.375,11.0345,11.3085,11.3085,108988000
7/20/2012,11.268,11.4695,11.2645,11.4145,11.4145,83400000
7/23/2012,11.236,11.329,11.077,11.3005,11.3005,110302000
7/24/2012,11.3135,11.3305,11.0615,11.152,11.152,100174000
7/25/2012,11.1,11.125,10.7955,10.8525,10.8525,72934000
7/26/2012,11,11.0725,10.7475,11.0005,11.0005,138748000
7/27/2012,11.2625,11.917,11.225,11.866,11.866,226278000
7/30/2012,11.85,12.037,11.7035,11.8045,11.8045,74728000
7/31/2012,11.755,11.815,11.5805,11.665,11.665,69072000
8/1/2012,11.707,11.719,11.535,11.6045,11.6045,50876000
8/2/2012,11.528,11.717,11.433,11.5405,11.5405,60962000
8/3/2012,11.7015,11.8245,11.6515,11.7485,11.7485,56506000
8/6/2012,11.778,11.787,11.6905,11.6995,11.6995,36874000
8/7/2012,11.7065,11.9,11.6625,11.828,11.828,41166000
8/8/2012,11.7645,11.8225,11.6795,11.719,11.719,30686000
8/9/2012,11.6965,11.7995,11.675,11.703,11.703,30962000
8/10/2012,11.654,11.7425,11.5715,11.6375,11.6375,37050000
8/13/2012,11.6115,11.7185,11.55,11.622,11.622,39946000
8/14/2012,11.7355,11.836,11.631,11.6595,11.6595,55020000
8/15/2012,11.613,11.907,11.6125,11.871,11.871,65294000
8/16/2012,11.886,12.141,11.81,12.0775,12.0775,86242000
8/17/2012,12.03,12.1675,12.0235,12.0585,12.0585,61716000
8/20/2012,12.0685,12.0825,11.91,12.0175,12.0175,37798000
8/21/2012,12.044,12.1925,11.9275,11.9725,11.9725,51430000
8/22/2012,11.97,12.245,11.94,12.155,12.155,49474000
8/23/2012,12.107,12.174,11.951,12.06,12.06,49078000
8/24/2012,12.084,12.3435,12.068,12.287,12.287,73976000
8/27/2012,12.2895,12.375,12.156,12.196,12.196,58594000
8/28/2012,12.1985,12.339,12.15,12.3055,12.3055,54846000
8/29/2012,12.339,12.3805,12.2295,12.356,12.356,35452000
8/30/2012,12.3495,12.5,12.2625,12.311,12.311,72950000
8/31/2012,12.4035,12.4725,12.275,12.4135,12.4135,66950000
9/4/2012,12.4135,12.55,12.233,12.394,12.394,79016000
9/5/2012,12.3805,12.4305,12.265,12.311,12.311,53052000
9/6/2012,12.4115,12.635,12.36,12.569,12.569,107228000
9/7/2012,12.6925,12.971,12.676,12.957,12.957,100590000
9/10/2012,12.95,13,12.841,12.8545,12.8545,51344000
9/11/2012,12.88,12.88,12.713,12.7835,12.7835,50496000
9/12/2012,12.825,12.889,12.675,12.7815,12.7815,45464000
9/13/2012,12.747,13.1,12.69,13.012,13.012,70512000
9/14/2012,13.07,13.2055,12.9885,13.0635,13.0635,73324000
9/17/2012,13.0625,13.0625,12.85,12.9,12.9,46126000
9/18/2012,12.924,13.025,12.85,12.9375,12.9375,44300000
9/19/2012,12.9725,13.142,12.9265,13.084,13.084,52736000
9/20/2012,13.0015,13.0435,12.9,13.0405,13.0405,58272000
9/21/2012,13.087,13.1,12.837,12.8735,12.8735,121186000
9/24/2012,12.761,12.78,12.65,12.74,12.74,54158000
9/25/2012,12.8165,12.9475,12.5515,12.623,12.623,88116000
9/26/2012,12.62,12.7305,12.4115,12.4835,12.4835,58410000
9/27/2012,12.527,12.87,12.526,12.8295,12.8295,67948000
9/28/2012,12.807,12.85,12.66,12.716,12.716,49132000
10/1/2012,12.77,12.808,12.5245,12.6005,12.6005,51624000
10/2/2012,12.64,12.6575,12.4515,12.53,12.53,43916000
10/3/2012,12.5605,12.805,12.478,12.796,12.796,54912000
10/4/2012,12.8005,13.076,12.7935,13.0235,13.0235,54008000
10/5/2012,13.06,13.095,12.8745,12.9255,12.9255,56130000
10/8/2012,12.8835,12.99,12.778,12.953,12.953,35246000
10/9/2012,12.9335,12.9675,12.5365,12.548,12.548,69896000
10/10/2012,12.6,12.623,12.2005,12.2495,12.2495,78966000
10/11/2012,12.4,12.465,12.0945,12.211,12.211,68946000
10/12/2012,12.159,12.273,12.0955,12.118,12.118,44064000
10/15/2012,12.1425,12.239,11.9255,12.209,12.209,59196000
10/16/2012,12.2435,12.2885,12.104,12.197,12.197,44082000
10/17/2012,12.1685,12.44,12.165,12.3745,12.3745,66054000
10/18/2012,12.3885,12.5455,12.135,12.2425,12.2425,106106000
10/19/2012,12.258,12.341,11.947,12,12,87906000
10/22/2012,11.9405,11.9475,11.616,11.689,11.689,90000000
10/23/2012,11.5525,11.825,11.5005,11.7155,11.7155,88616000
10/24/2012,11.794,11.797,11.3975,11.4245,11.4245,73574000
10/25/2012,11.546,11.546,11.146,11.146,11.146,134826000
10/26/2012,11.43,11.9355,11.3345,11.912,11.912,227350000
10/31/2012,11.816,11.935,11.525,11.6445,11.6445,95952000
11/1/2012,11.7115,11.7275,11.567,11.607,11.607,78102000
11/2/2012,11.7005,11.87,11.6055,11.621,11.621,67494000
11/5/2012,11.602,11.7415,11.5055,11.7165,11.7165,36922000
11/6/2012,11.7705,11.8875,11.7225,11.878,11.878,53226000
11/7/2012,11.7825,11.783,11.471,11.603,11.603,72484000
11/8/2012,11.611,11.6725,11.355,11.3675,11.3675,59648000
11/9/2012,11.313,11.5485,11.23,11.3155,11.3155,61850000
11/12/2012,11.3295,11.461,11.2705,11.3235,11.3235,42576000
11/13/2012,11.256,11.395,11.2355,11.33,11.33,52596000
11/14/2012,11.325,11.3705,11.1255,11.1475,11.1475,60682000
11/15/2012,11.115,11.258,10.909,11.03,11.03,68094000
11/16/2012,11.0655,11.3125,10.932,11.2615,11.2615,87056000
11/19/2012,11.416,11.625,11.3725,11.4855,11.4855,71824000
11/20/2012,11.5,11.691,11.475,11.689,11.689,55434000
11/21/2012,11.692,11.9335,11.6375,11.9015,11.9015,59186000
11/23/2012,11.9945,12,11.824,11.994,11.994,35536000
11/26/2012,12.0195,12.216,11.9,12.181,12.181,83566000
11/27/2012,12.161,12.2835,12.077,12.17,12.17,60970000
11/28/2012,12.1225,12.3615,12.075,12.3555,12.3555,54868000
11/29/2012,12.4025,12.624,12.375,12.5635,12.5635,106210000
11/30/2012,12.519,12.6325,12.4135,12.6025,12.6025,75948000
12/3/2012,12.627,12.708,12.5,12.5165,12.5165,59812000
12/4/2012,12.497,12.65,12.433,12.6245,12.6245,62294000
12/5/2012,12.622,12.7775,12.519,12.698,12.698,57044000
12/6/2012,12.65,12.7585,12.5755,12.6685,12.6685,71158000
12/7/2012,12.707,12.7605,12.6005,12.6635,12.6635,43406000
12/10/2012,12.655,12.739,12.365,12.3885,12.3885,70076000
12/11/2012,12.425,12.674,12.3325,12.5345,12.5345,83704000
12/12/2012,12.5535,12.718,12.503,12.588,12.588,52562000
12/13/2012,12.5555,12.727,12.501,12.5625,12.5625,49204000
12/14/2012,12.5055,12.595,12.3895,12.4595,12.4595,50538000
12/17/2012,12.4905,12.7,12.463,12.693,12.693,45540000
12/18/2012,12.7285,13.1555,12.7285,13.02,13.02,99220000
12/19/2012,13.065,13.0835,12.884,12.8995,12.8995,46000000
12/20/2012,12.918,13.1205,12.827,13.075,13.075,51692000
12/21/2012,12.891,12.919,12.787,12.846,12.846,94092000
12/24/2012,12.865,12.975,12.848,12.931,12.931,19688000
12/26/2012,12.8575,12.871,12.402,12.4315,12.4315,83054000
12/27/2012,12.414,12.4675,12.143,12.4155,12.4155,72786000
12/28/2012,12.2925,12.372,12.2525,12.259,12.259,37174000
12/31/2012,12.1875,12.6205,12.1375,12.5435,12.5435,68380000
1/2/2013,12.804,12.905,12.663,12.8655,12.8655,65420000
1/3/2013,12.8635,13.044,12.8185,12.924,12.924,55018000
1/4/2013,12.879,12.99,12.8325,12.9575,12.9575,37484000
1/7/2013,13.1485,13.4865,13.1335,13.423,13.423,98200000
1/8/2013,13.3535,13.449,13.1785,13.319,13.319,60214000
1/9/2013,13.4085,13.475,13.27,13.3175,13.3175,45312000
1/10/2013,13.427,13.437,13.115,13.267,13.267,57268000
1/11/2013,13.255,13.4215,13.2055,13.397,13.397,48266000
1/14/2013,13.4,13.713,13.377,13.6365,13.6365,85500000
1/15/2013,13.534,13.6365,13.465,13.595,13.595,46538000
1/16/2013,13.5265,13.562,13.3915,13.4465,13.4465,41312000
1/17/2013,13.575,13.5985,13.4605,13.524,13.524,37692000
1/18/2013,13.5415,13.725,13.48,13.606,13.606,58840000
1/22/2013,13.581,13.605,13.4615,13.5095,13.5095,42754000
1/23/2013,13.5285,13.5545,13.3325,13.4055,13.4055,50178000
1/24/2013,13.4685,13.8325,13.4685,13.673,13.673,68340000
1/25/2013,13.75,14.236,13.72,14.1995,14.1995,99362000
1/28/2013,14.189,14.224,13.72,13.802,13.802,86428000
1/29/2013,13.7675,13.773,12.9175,13.0175,13.0175,203452000
1/30/2013,14.15,14.21,13.3555,13.638,13.638,261508000
1/31/2013,13.552,13.797,13.185,13.275,13.275,135442000
2/1/2013,13.4465,13.4465,13.14,13.25,13.25,122300000
2/4/2013,13.139,13.234,12.9535,12.999,12.999,74472000
2/5/2013,13.1,13.4015,13.073,13.3445,13.3445,80258000
2/6/2013,13.258,13.3445,13.0555,13.111,13.111,55408000
2/7/2013,13.205,13.205,12.7555,13.0115,13.0115,79514000
2/8/2013,13.07,13.2625,13.0275,13.0975,13.0975,77584000
2/11/2013,13.16,13.1625,12.83,12.8605,12.8605,68074000
2/12/2013,12.9595,13.008,12.85,12.935,12.935,58874000
2/13/2013,13.0765,13.498,13.015,13.4735,13.4735,105860000
2/14/2013,13.3685,13.5325,13.27,13.462,13.462,69260000
2/15/2013,13.3815,13.446,13.1555,13.2545,13.2545,79598000
2/19/2013,13.2955,13.5055,13.225,13.4875,13.4875,57084000
2/20/2013,13.51,13.715,13.3185,13.3205,13.3205,70578000
2/21/2013,13.256,13.474,13.1625,13.297,13.297,72748000
2/22/2013,13.331,13.3555,13.0805,13.271,13.271,62496000
2/25/2013,13.347,13.4345,12.9825,12.9935,12.9935,60648000
2/26/2013,13.0445,13.102,12.7865,12.968,12.968,66972000
2/27/2013,12.97,13.2915,12.843,13.1625,13.1625,58162000
2/28/2013,13.0905,13.35,13.0315,13.2135,13.2135,53344000
3/1/2013,13.1635,13.33,13.052,13.287,13.287,59140000
3/4/2013,13.268,13.665,13.207,13.6555,13.6555,69060000
3/5/2013,13.7,13.834,13.4995,13.7795,13.7795,73724000
3/6/2013,13.788,13.8245,13.5915,13.6895,13.6895,41014000
3/7/2013,13.705,13.74,13.5925,13.694,13.694,38780000
3/8/2013,13.75,13.772,13.575,13.7095,13.7095,37596000
3/11/2013,13.6715,13.6995,13.52,13.562,13.562,38098000
3/12/2013,13.55,13.87,13.518,13.7065,13.7065,64924000
3/13/2013,13.762,13.825,13.632,13.755,13.755,37684000
3/14/2013,13.4835,13.5,13.1765,13.287,13.287,104534000
3/15/2013,13.249,13.363,13.0025,13.091,13.091,97318000
3/18/2013,12.965,13.0745,12.856,12.8945,12.8945,54404000
3/19/2013,12.92,12.975,12.631,12.8205,12.8205,74770000
3/20/2013,12.9025,12.988,12.7275,12.864,12.864,54778000
3/21/2013,12.8055,12.85,12.634,12.6695,12.6695,56128000
3/22/2013,12.7275,12.8885,12.6035,12.8875,12.8875,62492000
3/25/2013,12.929,12.9715,12.725,12.801,12.801,50278000
3/26/2013,12.8525,13.074,12.814,13.0155,13.0155,48420000
3/27/2013,12.9375,13.2965,12.895,13.265,13.265,57498000
3/28/2013,13.291,13.369,13.203,13.3245,13.3245,49474000
4/1/2013,13.349,13.37,13.0505,13.0805,13.0805,50496000
4/2/2013,13.12,13.2945,13.0275,13.166,13.166,52622000
4/3/2013,13.106,13.1835,12.8875,12.9515,12.9515,48276000
4/4/2013,12.9615,13.0205,12.806,12.954,12.954,39288000
4/5/2013,12.786,12.809,12.6835,12.774,12.774,51148000
4/8/2013,12.796,12.984,12.7815,12.9475,12.9475,45912000
4/9/2013,12.9425,13.1305,12.85,13.057,13.057,43132000
4/10/2013,13.089,13.299,12.966,13.2385,13.2385,46450000
4/11/2013,13.237,13.5485,13.237,13.4925,13.4925,61810000
4/12/2013,13.506,13.6635,13.351,13.6435,13.6435,57326000
4/15/2013,13.554,13.756,13.355,13.386,13.386,66520000
4/16/2013,13.4655,13.64,13.403,13.617,13.617,42744000
4/17/2013,13.54,13.5425,13.2125,13.37,13.37,62702000
4/18/2013,13.3405,13.3495,12.83,12.971,12.971,62752000
4/19/2013,12.908,13.144,12.875,13.016,13.016,52050000
4/22/2013,12.9675,13.23,12.9015,13.1775,13.1775,42382000
4/23/2013,13.225,13.4935,13.225,13.445,13.445,45412000
4/24/2013,13.475,13.5735,13.3405,13.439,13.439,37056000
4/25/2013,13.5765,13.79,13.525,13.735,13.735,122330000
4/26/2013,13.4985,13.601,12.6405,12.7405,12.7405,280600000
4/29/2013,12.745,12.8505,12.4575,12.487,12.487,142340000
4/30/2013,12.4685,12.734,12.428,12.6905,12.6905,84976000
5/1/2013,12.695,12.71,12.2875,12.4115,12.4115,87828000
5/2/2013,12.447,12.6465,12.289,12.6275,12.6275,78724000
5/3/2013,12.807,12.9625,12.735,12.9025,12.9025,70280000
5/6/2013,12.9045,12.975,12.671,12.786,12.786,46956000
5/7/2013,12.8155,12.987,12.6455,12.8865,12.8865,62674000
5/8/2013,12.8435,13.015,12.7665,12.934,12.934,53540000
5/9/2013,12.9365,13.1775,12.844,13.008,13.008,55386000
5/10/2013,13.044,13.1825,13.0105,13.1815,13.1815,62906000
5/13/2013,13.1385,13.294,13.1,13.2255,13.2255,42990000
5/14/2013,13.225,13.47,13.2015,13.4165,13.4165,54000000
5/15/2013,13.3535,13.4525,13.228,13.328,13.328,54410000
5/16/2013,13.298,13.4215,13.1925,13.206,13.206,32870000
5/17/2013,13.2915,13.499,13.25,13.495,13.495,50546000
5/20/2013,13.45,13.5895,13.325,13.3815,13.3815,44180000
5/21/2013,13.437,13.5385,13.383,13.443,13.443,34824000
5/22/2013,13.3695,13.3795,13.04,13.148,13.148,66640000
5/23/2013,13.0245,13.1585,12.9795,13.09,13.09,40006000
5/24/2013,12.9925,13.0965,12.917,13.087,13.087,33926000
5/28/2013,13.324,13.555,13.3,13.3645,13.3645,69420000
5/29/2013,13.273,13.4125,13.242,13.2765,13.2765,38068000
5/30/2013,13.2855,13.4285,13.2805,13.3415,13.3415,33350000
5/31/2013,13.3,13.5955,13.297,13.46,13.46,67486000
6/3/2013,13.448,13.4555,13.1475,13.344,13.344,50878000
6/4/2013,13.35,13.444,13.151,13.285,13.285,41772000
6/5/2013,13.2905,13.583,13.251,13.3585,13.3585,70246000
6/6/2013,13.3875,13.525,13.2105,13.3915,13.3915,49526000
6/7/2013,13.487,14.005,13.4565,13.8435,13.8435,92652000
6/10/2013,13.834,14.1235,13.762,14.0535,14.0535,61730000
6/11/2013,13.8,13.9205,13.712,13.739,13.739,61956000
6/12/2013,13.83,13.84,13.5225,13.5835,13.5835,44778000
6/13/2013,13.575,13.84,13.5145,13.7895,13.7895,52996000
6/14/2013,13.75,13.8535,13.672,13.6995,13.6995,43016000
6/17/2013,13.8175,14.01,13.7825,13.903,13.903,57680000
6/18/2013,13.954,14.1455,13.9055,14.088,14.088,42922000
6/19/2013,14.063,14.167,13.8935,13.908,13.908,56550000
6/20/2013,13.757,13.93,13.6195,13.672,13.672,59680000
6/21/2013,13.7285,13.792,13.4895,13.668,13.668,84020000
6/24/2013,13.5645,13.658,13.25,13.5305,13.5305,77276000
6/25/2013,13.615,13.6735,13.45,13.6045,13.6045,48992000
6/26/2013,13.699,13.899,13.675,13.8785,13.8785,60590000
6/27/2013,13.959,14.01,13.727,13.8775,13.8775,50390000
6/28/2013,13.8095,13.9915,13.8095,13.8845,13.8845,63866000
7/1/2013,13.95,14.1645,13.858,14.105,14.105,57764000
7/2/2013,14.052,14.329,14.0295,14.1865,14.1865,64764000
7/3/2013,14.1,14.27,14.1,14.2015,14.2015,27460000
7/5/2013,14.25,14.319,14.1035,14.294,14.294,39708000
7/8/2013,14.321,14.5835,14.307,14.5295,14.5295,60934000
7/9/2013,14.55,14.6285,14.4005,14.5765,14.5765,55512000
7/10/2013,14.5705,14.667,14.47,14.6165,14.6165,36204000
7/11/2013,14.7495,15.0345,14.605,14.983,14.983,80146000
7/12/2013,14.9345,15.3775,14.925,15.3775,15.3775,90786000
7/15/2013,15.3635,15.3995,15.2175,15.3285,15.3285,44912000
7/16/2013,15.365,15.4695,15.2755,15.3435,15.3435,53204000
7/17/2013,15.3485,15.44,15.2845,15.4345,15.4345,40594000
7/18/2013,15.3135,15.317,15.0935,15.2055,15.2055,61276000
7/19/2013,15.2195,15.2895,15.0955,15.2615,15.2615,59462000
7/22/2013,15.4625,15.4625,15.1,15.174,15.174,50414000
7/23/2013,15.158,15.253,15.028,15.053,15.053,39992000
7/24/2013,15.151,15.192,14.902,14.947,14.947,40010000
7/25/2013,14.95,15.225,14.8375,15.17,15.17,108116000
7/26/2013,14.9775,15.681,14.7775,15.6005,15.6005,176350000
7/29/2013,15.5535,15.65,15.295,15.305,15.305,64236000
7/30/2013,15.386,15.489,15.0785,15.1205,15.1205,61068000
7/31/2013,15.1955,15.2575,15.05,15.061,15.061,37826000
8/1/2013,15.154,15.3105,14.945,15.2785,15.2785,59434000
8/2/2013,15.2315,15.2665,15.075,15.2105,15.2105,50052000
8/5/2013,15.17,15.181,14.915,15.0495,15.0495,44664000
8/6/2013,15.0255,15.068,14.876,15.0375,15.0375,36980000
8/7/2013,15.0075,15.0495,14.8075,14.8455,14.8455,39220000
8/8/2013,14.926,14.926,14.6275,14.787,14.787,46868000
8/9/2013,14.784,14.9635,14.715,14.863,14.863,39006000
8/12/2013,14.7895,14.954,14.763,14.8345,14.8345,30090000
8/13/2013,14.794,14.8185,14.5335,14.6985,14.6985,46998000
8/14/2013,14.7145,14.7145,14.527,14.567,14.567,28300000
8/15/2013,14.4395,14.465,14.2575,14.3235,14.3235,45228000
8/16/2013,14.3275,14.4165,14.225,14.241,14.241,48450000
8/19/2013,14.2595,14.478,14.174,14.2785,14.2785,49548000
8/20/2013,14.294,14.4755,14.287,14.3545,14.3545,31726000
8/21/2013,14.2545,14.425,14.1915,14.2285,14.2285,36306000
8/22/2013,14.24,14.4935,14.24,14.4865,14.4865,28452000
8/23/2013,14.5605,14.575,14.395,14.5005,14.5005,39238000
8/26/2013,14.5215,14.5525,14.281,14.3105,14.3105,34234000
8/27/2013,14.1935,14.264,13.987,14.0465,14.0465,49520000
8/28/2013,14.018,14.15,13.9665,14.079,14.079,29142000
8/29/2013,14.0725,14.299,14,14.199,14.199,31328000
8/30/2013,14.2295,14.2435,14,14.049,14.049,30694000
9/3/2013,14.2365,14.5695,14.2085,14.44,14.44,57952000
9/4/2013,14.4165,14.7615,14.379,14.682,14.682,48772000
9/5/2013,14.6815,14.85,14.6355,14.705,14.705,36332000
9/6/2013,14.7665,14.944,14.54,14.793,14.793,45840000
9/9/2013,14.861,14.998,14.83,14.9855,14.9855,32872000
9/10/2013,15.0275,15.05,14.861,15.018,15.018,35568000
9/11/2013,14.9455,15.093,14.892,14.982,14.982,34852000
9/12/2013,14.9695,15.1,14.883,14.943,14.943,32124000
9/13/2013,15.007,15.011,14.81,14.896,14.896,27012000
9/16/2013,14.991,15.05,14.763,14.803,14.803,36168000
9/17/2013,14.8815,15.2325,14.8005,15.2085,15.2085,45930000
9/18/2013,15.203,15.637,15.1455,15.6015,15.6015,58928000
9/19/2013,15.6885,15.727,15.552,15.603,15.603,47018000
9/20/2013,15.627,16.0285,15.6205,15.817,15.817,106046000
9/23/2013,15.7005,15.795,15.4385,15.5745,15.5745,37698000
9/24/2013,15.6215,15.904,15.564,15.7065,15.7065,40672000
9/25/2013,15.7265,15.8355,15.5375,15.6325,15.6325,40172000
9/26/2013,15.695,15.9685,15.663,15.906,15.906,39798000
9/27/2013,15.846,15.8605,15.6675,15.8005,15.8005,33150000
9/30/2013,15.6705,15.7655,15.553,15.632,15.632,32472000
10/1/2013,15.711,16.049999,15.6825,16.047501,16.047501,47928000
10/2/2013,15.902,16.0865,15.876,16.025499,16.025499,44348000
10/3/2013,16.019501,16.146,15.651,15.738,15.738,53496000
10/4/2013,15.7565,15.96,15.631,15.952,15.952,36300000
10/7/2013,15.762,15.767,15.487,15.5015,15.5015,41664000
10/8/2013,15.575,15.5775,15.0135,15.1615,15.1615,63324000
10/9/2013,15.171,15.175,14.825,14.9115,14.9115,64948000
10/10/2013,15.2315,15.335,15.1295,15.2585,15.2585,51102000
10/11/2013,15.2385,15.5465,15.192,15.5445,15.5445,43262000
10/14/2013,15.461,15.5825,15.35,15.535,15.535,38782000
10/15/2013,15.4935,15.5395,15.263,15.32,15.32,45222000
10/16/2013,15.419,15.54,15.2775,15.5245,15.5245,43414000
10/17/2013,15.3535,15.55,15.262,15.5385,15.5385,52968000
10/18/2013,15.968,16.5945,15.8375,16.446501,16.446501,119396000
10/21/2013,16.494499,16.5,16.190001,16.322001,16.322001,50446000
