Date,Open,High,Low,Close,Adj Close,Volume
1/18/2012,15.248571,15.338214,15.225,15.325357,13.085275,276791200
1/19/2012,15.3625,15.406071,15.2325,15.276786,13.043805,261738400
1/20/2012,15.2675,15.267857,14.991071,15.010714,12.816627,413974400
1/23/2012,15.095357,15.301786,15.082143,15.264643,13.03344,306062400
1/24/2012,15.182143,15.182143,14.983929,15.014643,12.819983,547638000
1/25/2012,16.23,16.230356,15.8475,15.952143,13.62045,958314000
1/26/2012,16.012857,16.028214,15.826429,15.879643,13.558546,323985200
1/27/2012,15.869286,16.017143,15.848929,15.974286,13.639357,299709200
1/30/2012,15.918214,16.210714,15.906786,16.178928,13.814084,379341200
1/31/2012,16.27107,16.365713,16.18107,16.302856,13.919902,391683600
2/1/2012,16.371786,16.3925,16.269644,16.2925,13.911057,270046000
2/2/2012,16.282143,16.327499,16.213572,16.254286,13.878428,186796400
2/3/2012,16.332144,16.428572,16.27,16.417143,14.017485,286599600
2/6/2012,16.370714,16.606428,16.364286,16.570356,14.148301,249412800
2/7/2012,16.616072,16.776787,16.592142,16.743929,14.296502,316223600
2/8/2012,16.803572,17.028214,16.775,17.024286,14.535878,407890000
2/9/2012,17.17,17.741072,17.162857,17.613214,15.038721,884214800
2/10/2012,17.534286,17.772142,17.448214,17.622143,15.046349,631302000
2/13/2012,17.840357,17.993929,17.753214,17.950001,15.326285,517216000
2/14/2012,18.023571,18.19857,17.928572,18.195,15.535467,460398400
2/15/2012,18.366428,18.79607,17.746071,17.77393,15.175949,1506120000
2/16/2012,17.553572,18.031786,17.379642,17.936071,15.31439,944552000
2/17/2012,17.968214,18.134644,17.867857,17.932858,15.311645,535805200
2/21/2012,18.102858,18.387501,18.004286,18.387501,15.699834,605595200
2/22/2012,18.324286,18.410357,18.18107,18.322857,15.644643,483302400
2/23/2012,18.395714,18.493929,18.196428,18.442499,15.746796,568027600
2/24/2012,18.559643,18.674999,18.522858,18.657499,15.930369,415072000
2/27/2012,18.618214,18.875,18.438572,18.777143,16.03253,547582000
2/28/2012,18.855715,19.121786,18.780357,19.121786,16.326794,600387200
2/29/2012,19.341429,19.557501,19.132143,19.372856,16.541166,952011200
3/1/2012,19.577499,19.57893,19.241785,19.445356,16.603065,683270000
3/2/2012,19.437143,19.52857,19.375713,19.470715,16.624716,431712400
3/5/2012,19.479286,19.552856,18.785713,19.04143,16.258179,809124400
3/6/2012,18.702143,19.060356,18.436428,18.937857,16.169752,810238800
3/7/2012,19.171429,19.206429,18.689285,18.953215,16.182863,798520800
3/8/2012,19.096071,19.3925,19.004286,19.356787,16.527433,516457200
3/9/2012,19.436071,19.562143,19.396786,19.470358,16.624414,418919200
3/12/2012,19.606428,19.714287,19.535713,19.714287,16.832684,407282400
3/13/2012,19.912144,20.292143,19.848213,20.289286,17.323637,690855200
3/14/2012,20.644644,21.24,20.549999,21.056429,17.978655,1418844000
3/15/2012,21.414642,21.428928,20.6625,20.912857,17.856068,1159718000
3/16/2012,20.882856,21.042856,20.642857,20.913214,17.856373,825487600
3/19/2012,21.370358,21.491785,21.0375,21.467857,18.329943,901236000
3/20/2012,21.411072,21.674999,21.124287,21.64143,18.47814,816662000
3/21/2012,21.526428,21.773214,21.47893,21.517857,18.372633,644042000
3/22/2012,21.349285,21.589287,21.268929,21.405001,18.27627,623870800
3/23/2012,21.446072,21.492857,21.228571,21.2875,18.175949,430488800
3/26/2012,21.42107,21.683929,21.259287,21.677856,18.509245,595742000
3/27/2012,21.649286,22.01,21.645,21.945715,18.737949,607129600
3/28/2012,22.084999,22.194643,21.796785,22.057858,18.833704,655460400
3/29/2012,21.885,22.02,21.686787,21.780714,18.597065,608238400
3/30/2012,21.741785,21.805714,21.355,21.4125,18.282675,731038000
4/2/2012,21.493929,22.098928,21.442142,22.093929,18.8645,598351600
4/3/2012,22.40357,22.57893,22.2325,22.475714,19.190487,834559600
4/4/2012,22.298214,22.352142,22.035713,22.296785,19.037708,572980800
4/5/2012,22.392143,22.66643,22.264286,22.63143,19.323441,641298000
4/9/2012,22.361786,22.851429,22.332144,22.7225,19.401199,597536800
4/10/2012,22.854643,23,22.357143,22.444286,19.163649,889725200
4/11/2012,22.72143,22.745358,22.262142,22.364286,19.095341,696614800
4/12/2012,22.321428,22.547501,22.160713,22.241785,18.990751,614336800
4/13/2012,22.289642,22.310715,21.553928,21.615356,18.455885,859644800
4/16/2012,21.787857,21.795713,20.651787,20.718929,17.690481,1050786800
4/17/2012,20.67643,21.785713,20.425358,21.775,18.59219,1025528000
4/18/2012,21.918571,22.151787,21.525356,21.726429,18.55072,954531200
4/19/2012,21.436428,21.5975,20.875713,20.98,17.913395,834719200
4/20/2012,21.120714,21.236429,20.372143,20.463572,17.472448,1030985200
4/23/2012,20.378929,20.595358,19.879286,20.417856,17.433414,966529200
4/24/2012,20.093214,20.274643,19.821428,20.01,17.08518,1076149200
4/25/2012,21.987143,22.071428,21.642857,21.785713,18.601336,905777600
4/26/2012,21.938213,21.953215,21.504642,21.703571,18.531206,536068400
4/27/2012,21.609644,21.649286,21.446428,21.535713,18.38788,406722400
4/30/2012,21.35,21.371429,20.821428,20.856428,17.807884,506144800
5/1/2012,20.889286,21.312857,20.758215,20.790358,17.751469,610999200
5/2/2012,20.722857,20.978571,20.673571,20.927856,17.868874,427389200
5/3/2012,21.089287,21.121429,20.725,20.779285,17.742018,390549600
5/4/2012,20.610001,20.655714,20.184643,20.1875,17.236734,529992400
5/7/2012,20.053572,20.456072,20.043928,20.338572,17.365719,460118400
5/8/2012,20.342142,20.410713,19.954643,20.292143,17.326077,497252000
5/9/2012,20.132143,20.499287,20.030357,20.327856,17.356575,480704000
5/10/2012,20.520714,20.567142,20.30143,20.375713,17.397438,333200000
5/11/2012,20.178572,20.516787,20.155357,20.239643,17.281258,399546000
5/14/2012,20.091785,20.268213,19.914286,19.936428,17.02236,352626400
5/15/2012,20.051786,20.115,19.705357,19.756071,16.86837,476336000
5/16/2012,19.7875,19.888929,19.322857,19.502857,16.652157,560896000
5/17/2012,19.475357,19.553572,18.932858,18.932858,16.165474,717220000
5/18/2012,19.07,19.407499,18.649286,18.942142,16.173407,732292400
5/21/2012,19.089287,20.055,19.073214,20.045713,17.115669,631106000
5/22/2012,20.34107,20.495714,19.735001,19.891787,16.984243,694870400
5/23/2012,19.910713,20.457144,19.758215,20.377144,17.398663,584897600
5/24/2012,20.566786,20.589287,20.043928,20.190001,17.238869,496230000
5/25/2012,20.163929,20.208929,19.945356,20.081785,17.146477,328507200
5/29/2012,20.389286,20.5,20.189644,20.438213,17.450794,380508800
5/30/2012,20.328571,20.713928,20.234285,20.684643,17.661207,529429600
5/31/2012,20.740713,20.767857,20.409286,20.633215,17.617302,491674400
6/1/2012,20.327143,20.451786,20.018572,20.035357,17.106825,520987600
6/4/2012,20.053572,20.267857,19.589287,20.153214,17.207455,556995600
6/5/2012,20.045357,20.231071,19.940357,20.10107,17.162931,388214400
6/6/2012,20.2775,20.494642,20.196428,20.409286,17.426104,401455600
6/7/2012,20.6175,20.61857,20.375,20.418571,17.434025,379766800
6/8/2012,20.414286,20.735001,20.321428,20.725714,17.696276,347516400
6/11/2012,20.99,21.017857,20.379642,20.39893,17.417255,591264800
6/12/2012,20.51643,20.593571,20.239286,20.577143,17.569418,435380400
6/13/2012,20.518572,20.66,20.370714,20.434286,17.447447,293580000
6/14/2012,20.401428,20.482143,20.259287,20.411785,17.428238,345573200
6/15/2012,20.392857,20.522142,20.34107,20.504642,17.507519,335255200
6/18/2012,20.39143,20.996071,20.370358,20.920713,17.862766,440412000
6/19/2012,20.835714,21.071428,20.825001,20.97893,17.912483,361404400
6/20/2012,21.0075,21.044643,20.742857,20.919287,17.861555,358943200
6/21/2012,20.908571,21.007856,20.622856,20.631071,17.615467,326351200
6/22/2012,20.68,20.7925,20.550714,20.789286,17.750561,284471600
6/25/2012,20.617857,20.707144,20.370358,20.384644,17.405054,304382400
6/26/2012,20.404642,20.5175,20.261786,20.429644,17.443483,276536400
6/27/2012,20.535713,20.597857,20.425714,20.517857,17.518799,202997200
6/28/2012,20.416786,20.5,20.200357,20.323214,17.352604,282836400
6/29/2012,20.642857,20.857143,20.508928,20.857143,17.808493,421500800
7/2/2012,20.883215,21.195356,20.842857,21.161428,18.0683,400092000
7/3/2012,21.245714,21.428572,21.214287,21.407499,18.278408,241712800
7/5/2012,21.44857,21.940714,21.416071,21.783571,18.599506,484383200
7/6/2012,21.681786,21.73,21.485001,21.638571,18.4757,418930400
7/9/2012,21.617857,21.924999,21.575357,21.924643,18.719959,379405600
7/10/2012,22.070356,22.138214,21.618214,21.721786,18.546753,511957600
7/11/2012,21.647142,21.702143,21.329287,21.586786,18.43149,469322000
7/12/2012,21.437143,21.5525,21.167143,21.389286,18.262854,428041600
7/13/2012,21.53393,21.685356,21.428572,21.606071,18.447956,311427200
7/16/2012,21.611429,21.843571,21.607857,21.675358,18.507114,301260400
7/17/2012,21.813929,21.839287,21.541071,21.67643,18.50803,293624800
7/18/2012,21.663929,21.726429,21.555714,21.652143,18.487291,252700000
7/19/2012,21.831429,21.976786,21.642857,21.940001,18.733074,436861600
7/20/2012,21.893929,21.944286,21.560715,21.582144,18.427526,397471200
7/23/2012,21.228571,21.639286,20.989643,21.565357,18.413187,487975600
7/24/2012,21.692142,21.774286,21.375357,21.46143,18.324453,565132400
7/25/2012,20.51643,20.742857,20.357143,20.534643,17.533129,877312800
7/26/2012,20.705713,20.728571,20.370001,20.531429,17.530396,406632800
7/27/2012,20.536072,20.922501,20.413929,20.898571,17.843868,403936400
7/30/2012,21.104286,21.408571,20.99357,21.251072,18.144844,379142400
7/31/2012,21.543928,21.84643,21.525715,21.812857,18.624514,462327600
8/1/2012,21.996786,22.014286,21.535713,21.671785,18.504068,384501600
8/2/2012,21.530001,21.810356,21.4375,21.706785,18.533945,332158400
8/3/2012,21.915358,22.070715,21.841429,21.989286,18.775154,344920800
8/6/2012,22.04607,22.316786,21.973572,22.233929,18.984034,302103200
8/7/2012,22.241785,22.321428,22.072857,22.175358,18.934029,290446800
8/8/2012,22.121071,22.281429,22.039286,22.137857,18.902008,244706000
8/9/2012,22.066071,22.204643,22.064285,22.168928,19.009802,221642400
8/10/2012,22.096786,22.205713,22.09643,22.203571,19.039516,194938800
8/13/2012,22.263929,22.5,22.258928,22.5,19.293695,278832400
8/14/2012,22.566786,22.807501,22.5075,22.560356,19.345457,340169200
8/15/2012,22.546429,22.642857,22.419643,22.529642,19.319118,257342400
8/16/2012,22.543215,22.741428,22.517857,22.726429,19.487864,254534000
8/17/2012,22.857143,23.149643,22.814644,23.146786,19.848318,442761200
8/20/2012,23.214643,23.755358,23.210714,23.755358,20.370163,613384800
8/21/2012,23.957857,24.102858,23.22607,23.430714,20.091784,812719600
8/22/2012,23.372143,23.892857,23.146786,23.888214,20.484089,565322800
8/23/2012,23.789642,23.924999,23.612499,23.665358,20.292992,420128800
8/24/2012,23.553928,23.91,23.4125,23.686428,20.311056,437340400
8/27/2012,24.285357,24.316786,24.055,24.13143,20.692642,427008400
8/28/2012,24.106428,24.146429,23.952499,24.1,20.665699,267416800
8/29/2012,24.116072,24.202499,24.021429,24.0525,20.624962,202806800
8/30/2012,23.951429,23.983929,23.673214,23.709642,20.330969,302699600
8/31/2012,23.830357,23.878571,23.473213,23.758572,20.372921,338321200
9/4/2012,23.777143,24.112143,23.732143,24.106071,20.670902,367892000
9/5/2012,24.127501,24.155357,23.914286,23.936787,20.525745,336375200
9/6/2012,24.041786,24.224644,23.957144,24.1525,20.710718,391196400
9/7/2012,24.21607,24.374287,24.134644,24.30143,20.838425,329666400
9/10/2012,24.301786,24.403214,23.646429,23.669287,20.29636,487998000
9/11/2012,23.753929,23.932142,23.446428,23.592501,20.230513,503983200
9/12/2012,23.816071,23.924999,23.428572,23.92107,20.51226,712233200
9/13/2012,24.191786,24.482143,24.098928,24.392143,20.916212,598360000
9/14/2012,24.64143,24.892143,24.567499,24.688572,21.170399,600474000
9/17/2012,24.976786,24.992857,24.807501,24.992144,21.430712,398031200
9/18/2012,24.995714,25.083214,24.872143,25.068214,21.495937,373503200
9/19/2012,25.009287,25.1425,24.984644,25.075001,21.501755,326874800
9/20/2012,24.969999,25.002144,24.772142,24.953571,21.397633,336568400
9/21/2012,25.086071,25.18107,24.977142,25.003214,21.440203,571589200
9/24/2012,24.530714,24.825714,24.392857,24.67107,21.155386,639766400
9/25/2012,24.580713,24.742144,24.035713,24.055,20.627104,518789600
9/26/2012,23.883572,24.024643,23.614286,23.75643,20.371086,576503200
9/27/2012,23.724644,24.363214,23.583929,24.332857,20.865377,594090000
9/28/2012,24.241072,24.325357,23.8125,23.825001,20.429886,535110800
10/1/2012,23.969999,24.169643,23.446428,23.549643,20.193769,543594800
10/2/2012,23.63607,23.798214,23.237499,23.618214,20.252562,627992400
10/3/2012,23.745001,23.995001,23.665358,23.980356,20.563105,424281200
10/4/2012,23.973213,24.080357,23.769644,23.814285,20.420692,370725600
10/5/2012,23.757143,23.785713,23.26,23.306786,19.985521,594006000
10/8/2012,23.102858,23.127144,22.718214,22.791786,19.543909,637994000
10/9/2012,22.808929,22.874643,22.269644,22.708929,19.472858,838597200
10/10/2012,22.847857,23.035,22.75,22.889643,19.627823,510356000
10/11/2012,23.089287,23.114286,22.432142,22.432142,19.235508,546081200
10/12/2012,22.484285,22.692142,22.332144,22.489643,19.284822,460014800
10/15/2012,22.583929,22.683214,22.280357,22.67,19.439472,432502000
10/16/2012,22.691786,23.225,22.535713,23.206785,19.899769,549771600
10/17/2012,23.173929,23.313929,23,23.021786,19.741125,389037600
10/18/2012,22.842501,22.930714,22.5,22.594286,19.374557,476624400
10/19/2012,22.5375,22.563213,21.772142,21.780001,18.676308,744086000
10/22/2012,21.872143,22.692142,21.812857,22.643929,19.417116,546730800
10/23/2012,22.535713,22.639286,21.84643,21.905714,18.784105,707145600
10/24/2012,22.194286,22.376785,21.808571,22.029642,18.890368,558527200
10/25/2012,22.142857,22.214287,21.626785,21.769285,18.667114,656325600
10/26/2012,21.765356,21.928572,21.107143,21.571428,18.497448,1018432800
10/31/2012,21.245714,21.498571,20.989286,21.261429,18.23163,510003200
11/1/2012,21.365,21.535713,21.220358,21.305,18.268988,361298000
11/2/2012,21.281786,21.319643,20.526787,20.6,17.664448,599373600
11/5/2012,20.84,20.991785,20.628571,20.879286,17.903944,529135600
11/6/2012,21.079643,21.097857,20.717501,20.816071,17.849733,374917200
11/7/2012,20.494286,20.519285,19.848213,19.928572,17.166763,793648800
11/8/2012,20.022499,20.079643,19.1175,19.205357,16.543768,1056146000
11/9/2012,19.300714,19.817142,19.061428,19.537857,16.830191,929913600
11/12/2012,19.791071,19.803572,19.237499,19.386786,16.700062,515802000
11/13/2012,19.246786,19.66,19.155714,19.389286,16.702211,532949200
11/14/2012,19.482143,19.551786,19.149286,19.174286,16.517004,477170400
11/15/2012,19.1975,19.267857,18.665001,18.772142,16.170589,789910800
11/16/2012,18.757143,18.928572,18.0625,18.845715,16.233973,1266893600
11/19/2012,19.311071,20.267857,19.281429,20.204643,17.404564,823317600
11/20/2012,20.425358,20.426786,19.806429,20.032499,17.256283,642754000
11/21/2012,20.151787,20.263214,19.878571,20.060715,17.280594,373002000
11/23/2012,20.256071,20.428572,20.092857,20.410713,17.582077,272826400
11/26/2012,20.567858,21.071428,20.489643,21.054644,18.136774,630579600
11/27/2012,21.055357,21.08643,20.717857,20.885,17.990641,533330000
11/28/2012,20.616785,20.921429,20.437857,20.819286,17.934032,520864400
11/29/2012,21.079287,21.223213,20.901787,21.048571,18.131538,514698800
11/30/2012,20.956785,21.014286,20.809999,20.902857,18.00602,391319600
12/3/2012,21.201786,21.235357,20.910713,20.935356,18.034014,364280000
12/4/2012,20.77857,20.77857,20.433214,20.566071,17.71591,557068400
12/5/2012,20.318214,20.330357,19.241785,19.2425,16.575766,1044638000
12/6/2012,18.890715,19.76107,18.522499,19.544287,16.835728,1177212400
12/7/2012,19.764286,19.828571,18.928572,19.044643,16.405334,787040800
12/10/2012,18.75,19.2325,18.627857,18.922144,16.299807,630484400
12/11/2012,19.2775,19.627144,19.191786,19.335358,16.655756,592345600
12/12/2012,19.563213,19.571428,19.1525,19.25,16.582228,487144000
12/13/2012,18.969643,19.201429,18.77857,18.9175,16.295803,625259600
12/14/2012,18.383928,18.504642,18.056429,18.206785,15.683586,1009579200
12/17/2012,18.176071,18.571428,17.901072,18.529642,15.961699,757607200
12/18/2012,18.75,19.103571,18.580357,19.067858,16.425325,625685200
12/19/2012,18.981071,19.060715,18.767857,18.796785,16.191826,449369200
12/20/2012,18.928572,18.935715,18.531429,18.633215,16.050917,481689600
12/21/2012,18.3025,18.559643,18.222857,18.547501,15.977078,596268400
12/24/2012,18.583929,18.723213,18.525356,18.577499,16.002924,175753200
12/26/2012,18.535713,18.552143,18.254286,18.321428,15.782347,302436400
12/27/2012,18.340714,18.4375,18.023571,18.395,15.845716,455120400
12/28/2012,18.224644,18.374287,18.147142,18.199642,15.677435,354278400
12/31/2012,18.233213,19.121429,18.178572,19.006071,16.372101,659492400
1/2/2013,19.779285,19.821428,19.343929,19.608213,16.890799,560518000
1/3/2013,19.567142,19.631071,19.321428,19.360714,16.677599,352965200
1/4/2013,19.1775,19.236786,18.779642,18.821428,16.213047,594333600
1/7/2013,18.642857,18.90357,18.4,18.710714,16.11768,484156400
1/8/2013,18.900356,18.996071,18.616072,18.76107,16.161055,458707200
1/9/2013,18.660713,18.750357,18.428213,18.467857,15.908479,407604400
1/10/2013,18.876785,18.882856,18.411428,18.696787,16.105675,601146000
1/11/2013,18.607143,18.761429,18.536428,18.582144,16.006929,350506800
1/14/2013,17.952856,18.125,17.803928,17.919643,15.436238,734207600
1/15/2013,17.796429,17.821072,17.263571,17.354286,14.94923,876772400
1/16/2013,17.665714,18.194286,17.589287,18.074642,15.569757,690804800
1/17/2013,18.225357,18.241072,17.929644,17.952856,15.464849,453678400
1/18/2013,17.804285,17.936428,17.728571,17.857143,15.3824,472922800
1/22/2013,18.02,18.138571,17.736786,18.0275,15.529151,461546400
1/23/2013,18.171785,18.3925,18.0275,18.3575,15.813409,861509600
1/24/2013,16.428572,16.633215,16.080357,16.089287,13.859542,1460852400
1/25/2013,16.131786,16.293928,15.535714,15.71,13.532821,1208026400
1/28/2013,15.636786,16.186071,15.566429,16.065357,13.838933,785517600
1/29/2013,16.375,16.435715,16.147142,16.366785,14.098583,571158000
1/30/2013,16.321428,16.521429,16.232143,16.315357,14.054284,417155200
1/31/2013,16.320715,16.402857,16.249287,16.2675,14.013058,319334400
2/1/2013,16.396786,16.41,16.012501,16.200714,13.955525,539484400
2/4/2013,16.211071,16.283571,15.785714,15.797143,13.607886,477117200
2/5/2013,15.858929,16.419287,15.793571,16.351429,14.085354,573347600
2/6/2013,16.3025,16.660713,16.16357,16.333929,14.070285,593706400
2/7/2013,16.544643,16.785713,16.218571,16.722143,14.488648,704580800
2/8/2013,16.928572,17.100357,16.723213,16.963572,14.697825,633158400
2/11/2013,17.017857,17.319286,16.901787,17.140356,14.850999,517490400
2/12/2013,17.125357,17.227858,16.705,16.710714,14.478742,609053200
2/13/2013,16.686071,16.915714,16.543571,16.678928,14.4512,475207600
2/14/2013,16.59,16.844286,16.572144,16.663929,14.438207,355275200
2/15/2013,16.744642,16.79143,16.425714,16.434286,14.239238,391745200
2/19/2013,16.467857,16.526072,16.208929,16.428213,14.233975,435783600
2/20/2013,16.346071,16.346071,16.02857,16.030357,13.889258,476302400
2/21/2013,15.928571,16.041786,15.815,15.930714,13.802925,447182400
2/22/2013,16.044643,16.128571,15.95,16.100357,13.949909,330654800
2/25/2013,16.208929,16.254286,15.806071,15.814286,13.702048,372579200
2/26/2013,15.850714,16.126429,15.630714,16.034643,13.89297,501499600
2/27/2013,16.015356,16.158571,15.7375,15.8775,13.756816,587350400
2/28/2013,15.858929,15.995357,15.764286,15.764286,13.658725,322515200
3/1/2013,15.642857,15.649286,15.356429,15.373929,13.320508,552448400
3/4/2013,15.278571,15.292857,14.964286,15.001786,12.998068,582755600
3/5/2013,15.052857,15.5425,15.026786,15.397857,13.341241,638433600
3/6/2013,15.518214,15.544643,15.158214,15.202143,13.171666,460250000
3/7/2013,15.160714,15.428929,15.037857,15.377857,13.323914,468473600
3/8/2013,15.35,15.551071,15.3075,15.418571,13.359187,391482000
3/11/2013,15.348214,15.678929,15.183571,15.638214,13.549495,474236000
3/12/2013,15.557143,15.674286,15.270357,15.301071,13.25738,465911600
3/13/2013,15.301786,15.517857,15.191429,15.298214,13.254902,405549200
3/14/2013,15.458214,15.522857,15.373214,15.446429,13.383324,303875600
3/15/2013,15.640357,15.865357,15.616071,15.845,13.72866,643960800
3/18/2013,15.766071,16.337856,15.757143,16.275715,14.101845,606197200
3/19/2013,16.410713,16.463215,16.017857,16.231787,14.063786,526775200
3/20/2013,16.33643,16.343929,16.056786,16.145714,13.989208,308660800
3/21/2013,16.079287,16.356428,16.075001,16.168928,14.009322,383255600
3/22/2013,16.235001,16.503571,16.182501,16.496786,14.293387,395105200
3/25/2013,16.596071,16.78393,16.492144,16.556429,14.345061,501135600
3/26/2013,16.622856,16.637142,16.4475,16.469286,14.269561,294294000
3/27/2013,16.302143,16.314285,16.0975,16.145714,13.989208,331237200
3/28/2013,16.065001,16.136429,15.772143,15.809286,13.697715,442839600
4/1/2013,15.782143,15.846429,15.276429,15.318214,13.272233,389732000
4/2/2013,15.271429,15.647857,15.228571,15.349643,13.299463,529519200
4/3/2013,15.406071,15.617143,15.368214,15.428214,13.367542,363216000
4/4/2013,15.491429,15.535714,15.1875,15.275714,13.235408,358447600
4/5/2013,15.160714,15.176786,14.988571,15.114286,13.095544,383695200
4/8/2013,15.173214,15.267857,15.088929,15.221786,13.188685,300829200
4/9/2013,15.227143,15.303571,15.098214,15.249286,13.212512,306614000
4/10/2013,15.289286,15.609286,15.214643,15.560357,13.482032,375928000
4/11/2013,15.49,15.6425,15.4,15.511786,13.439949,328364400
4/12/2013,15.505357,15.505357,15.324643,15.35,13.299774,238613200
4/15/2013,15.25,15.281786,14.983929,14.994643,12.991879,317520000
4/16/2013,15.056071,15.236071,15.020357,15.222857,13.189613,305771200
4/17/2013,15.009643,15.021429,14.218214,14.385714,12.464281,945056000
4/18/2013,14.463929,14.4925,13.919286,14.001786,12.131632,666299200
4/19/2013,13.856071,14.271429,13.753571,13.9475,12.0846,609274400
4/22/2013,14.022857,14.364286,13.973929,14.238214,12.336483,429920400
4/23/2013,14.428214,14.585,14.243214,14.504643,12.567327,664238400
4/24/2013,14.055,14.830357,14.017857,14.480714,12.546596,969651200
4/25/2013,14.686786,14.783571,14.535714,14.585,12.63695,384837600
4/26/2013,14.636071,14.956071,14.580357,14.9,12.909879,764097600
4/29/2013,15.016071,15.486429,15,15.361429,13.309674,640326400
4/30/2013,15.539286,15.901786,15.431071,15.813571,13.701428,691538400
5/1/2013,15.873571,15.890357,15.513929,15.688929,13.593432,506909200
5/2/2013,15.777857,16.02107,15.736786,15.911429,13.786214,421828400
5/3/2013,16.118214,16.186787,16.041071,16.070715,13.924229,361300800
5/6/2013,16.275356,16.507143,16.225357,16.45393,14.256257,496641600
5/7/2013,16.606071,16.633928,16.203571,16.380714,14.192818,483753200
5/8/2013,16.394285,16.620358,16.278929,16.565714,14.353109,472598000
5/9/2013,16.421785,16.535713,16.270714,16.313213,14.227891,398487600
5/10/2013,16.356071,16.418215,16.088572,16.1775,14.109528,334852000
5/13/2013,16.125357,16.353571,16.125,16.240713,14.164656,316948800
5/14/2013,16.208929,16.257143,15.791071,15.852143,13.825759,447118000
5/15/2013,15.684286,15.75,15.084286,15.316071,13.358215,741613600
5/16/2013,15.115714,15.6375,14.960714,15.520714,13.5367,603204000
5/17/2013,15.680357,15.7175,15.393214,15.473571,13.495581,427904400
5/20/2013,15.425357,15.921429,15.360714,15.818929,13.796792,451578400
5/21/2013,15.648214,15.91,15.507143,15.702143,13.694934,456022000
5/22/2013,15.858929,16.012501,15.650714,15.7625,13.747578,443038400
5/23/2013,15.569643,15.934286,15.563929,15.790714,13.772182,353021200
5/24/2013,15.744643,15.916429,15.727143,15.898214,13.86594,276166800
5/28/2013,16.067858,16.111071,15.744643,15.765714,13.750377,386145200
5/29/2013,15.714286,15.982143,15.692857,15.891071,13.859711,330576400
5/30/2013,15.916071,16.232143,15.875357,16.127857,14.066227,353519600
5/31/2013,16.160713,16.325001,16.053572,16.061787,14.008605,384302800
6/3/2013,16.0975,16.155714,15.802857,16.097143,14.039443,372352400
6/4/2013,16.186428,16.229643,15.978214,16.046785,13.995521,292728800
6/5/2013,15.916071,16.097143,15.846786,15.896786,13.864697,290589600
6/6/2013,15.909643,15.964286,15.501786,15.659286,13.657554,416934000
6/7/2013,15.589286,15.83,15.456071,15.778929,13.761904,404535600
6/10/2013,15.883214,16.03857,15.6,15.674643,13.670951,450153200
6/11/2013,15.562143,15.812857,15.475714,15.628571,13.630769,286112400
6/12/2013,15.696429,15.758929,15.410714,15.435357,13.462253,265227200
6/13/2013,15.446429,15.612143,15.3125,15.57,13.579685,285832400
6/14/2013,15.55,15.581786,15.303571,15.358929,13.395596,271866000
6/17/2013,15.408571,15.560714,15.37,15.428571,13.456333,259414400
6/18/2013,15.412857,15.532143,15.364643,15.420357,13.449169,195025600
6/19/2013,15.407143,15.416429,15.107143,15.107143,13.175995,310940000
6/20/2013,14.975,15.213571,14.8275,14.887143,12.984119,357310800
6/21/2013,14.946071,15,14.575,14.767857,12.880077,481118400
6/24/2013,14.55,14.595,14.216071,14.376429,12.538689,480746000
6/25/2013,14.489286,14.563929,14.243929,14.379643,12.541489,314162800
6/26/2013,14.425,14.456786,14.130714,14.216786,12.399452,367724000
6/27/2013,14.258929,14.335357,14.055,14.063571,12.265824,337246000
6/28/2013,13.977143,14.295357,13.888214,14.161786,12.351483,578516400
7/1/2013,14.381786,14.723929,14.329286,14.615,12.746762,391053600
7/2/2013,14.641429,15.058214,14.623929,14.946071,13.035514,469865200
7/3/2013,15.030714,15.106429,14.908929,15.028571,13.107465,240928800
7/5/2013,15.013929,15.1175,14.833929,14.907857,13.002182,274024800
7/8/2013,15.003929,15.035714,14.666071,14.823214,12.928361,298138400
7/9/2013,14.771429,15.125,14.656429,15.083929,13.155746,352584400
7/10/2013,14.985714,15.171429,14.9375,15.026071,13.105285,281405600
7/11/2013,15.105357,15.294643,15.041786,15.260357,13.309624,326292400
7/12/2013,15.273214,15.349643,15.121786,15.2325,13.285329,279563200
7/15/2013,15.178929,15.409286,15.171429,15.265714,13.314295,241917200
7/16/2013,15.232857,15.3825,15.148929,15.364286,13.400268,216538000
7/17/2013,15.346429,15.436429,15.293571,15.368214,13.403691,198990400
7/18/2013,15.477857,15.531071,15.378929,15.42,13.44886,218878800
7/19/2013,15.467857,15.499286,15.155357,15.176786,13.236735,268721600
7/22/2013,15.337857,15.348214,15.195357,15.225357,13.279098,207796400
7/23/2013,15.214286,15.248571,14.953929,14.963929,13.051085,369395600
7/24/2013,15.676071,15.878214,15.545,15.7325,13.72141,591936800
7/25/2013,15.739286,15.764286,15.564643,15.660714,13.658802,229493600
7/26/2013,15.546429,15.751429,15.512143,15.749643,13.736363,200152400
7/29/2013,15.742857,16.071072,15.721429,15.9925,13.948174,248057600
7/30/2013,16.07,16.326786,16.043928,16.190001,14.120425,309422400
7/31/2013,16.249643,16.33357,16.051071,16.161785,14.095821,322957600
8/1/2013,16.276787,16.314285,16.187857,16.309999,14.225092,206250800
8/2/2013,16.3575,16.530357,16.309286,16.519285,14.407623,274783600
8/5/2013,16.596071,16.809643,16.505358,16.766071,14.622861,318855600
8/6/2013,16.715,16.853214,16.506071,16.616072,14.492034,334857600
