Date,Open,High,Low,Close,Adj Close,Volume
8/7/2018,64,64.425003,63.73,64.237503,63.68454,25813200
8/8/2018,64.25,65.059998,63.897499,64.605003,64.048882,26210000
8/9/2018,64.785004,64.8125,64.037498,64.114998,63.563084,20428000
8/10/2018,63.287498,64.025002,63.174999,63.697498,63.149185,25639600
8/13/2018,63.785,65.25,63.767502,64.029999,63.478825,37520800
8/14/2018,65.095001,65.5,64.254997,65.357498,64.794884,46622000
8/15/2018,65.567497,65.910004,63.974998,64.769997,64.212425,59113600
8/16/2018,65.474998,65.5,63.752499,64.360001,63.806004,80126000
8/17/2018,63.235001,63.2425,60.932499,61.205002,60.678139,114318800
8/20/2018,60.794998,63.299999,59.68,61.959999,61.426647,85438800
8/21/2018,62.125,63.375,61.924999,63.330002,62.784851,67398800
8/22/2018,63,65.754997,62.965,65.705002,65.139404,74985600
8/23/2018,65.315002,67.370003,65.175003,66.709999,66.135742,72068400
8/24/2018,66.794998,68.202499,66.75,68.055,67.469177,53151200
8/27/2018,68.355003,69.724998,68.037498,68.974998,68.381241,50577600
8/28/2018,68.915001,69.144997,67.3825,68.595001,68.004524,47538400
8/29/2018,68.480003,69.875,68.269997,69.622498,69.060928,42010800
8/30/2018,69.307503,70.43,69.080002,69.452499,68.892311,34660800
8/31/2018,69.25,70.300003,69.150002,70.169998,69.604019,30659200
9/4/2018,70.037498,71.305,69.75,70.925003,70.352928,39172000
9/5/2018,70.747498,71.105003,68.787498,69.605003,69.043579,39315600
9/6/2018,69.440002,69.464996,67.847504,68.18,67.630066,32279600
9/7/2018,67.25,69.232498,66.797501,67.964996,67.416801,29542000
9/10/2018,68.192497,68.982498,67.75,68.682503,68.12851,22014000
9/11/2018,68.214996,69.099998,68.004997,68.199997,67.64991,24311200
9/12/2018,67.797501,67.995003,65.480003,67.050003,66.509193,41909200
9/13/2018,67.714996,68.75,67.540001,67.834999,67.287865,30553600
9/14/2018,68.747498,69.775002,68.375,69.107498,68.550079,38693600
9/17/2018,68.849998,69.345001,68.287498,68.482498,67.93013,20552800
9/18/2018,68.522499,69.559998,67.6875,67.754997,67.208496,29952000
9/19/2018,67.567497,68.175003,67.0625,67.995003,67.446556,22486000
9/20/2018,66.762497,67.190002,66.025002,66.57,66.033066,43058400
9/21/2018,66.690002,67.150002,65.527496,65.862503,65.331261,43512800
9/24/2018,65.550003,66.459999,64.669998,66.425003,65.889221,29391200
9/25/2018,67.092499,67.355003,66.227501,67.102501,66.561256,28038800
9/26/2018,67.152496,67.559998,66.57,66.730003,66.19178,26854800
9/27/2018,67.084999,67.300003,66.532501,66.849998,66.310791,21442800
9/28/2018,68.182503,70.480003,67.900002,70.254997,69.688324,70939600
10/1/2018,71.040001,73.014999,70.650002,72.339996,71.756523,62206000
10/2/2018,72.0625,73.190002,71.394997,71.620003,71.04232,38396400
10/3/2018,72.330002,72.404999,70.6325,71.682503,71.104317,32055200
10/4/2018,71.317497,71.5625,69.044998,69.822502,69.259323,39122000
10/5/2018,69.572502,70.199997,66.885002,67.464996,66.920837,42663600
10/8/2018,66.625,67.790001,65.019997,66.442497,65.906586,40861200
10/9/2018,66.235001,67.190002,65.699997,66.385002,65.849564,27350000
10/10/2018,65.315002,65.777496,61.400002,61.422501,60.927074,68494000
10/11/2018,60.5425,61.889999,58.564999,58.782501,58.308372,72543600
10/12/2018,61.377499,62.384998,59.912498,61.634998,61.137859,60823600
10/15/2018,61.5,61.5,58.834999,58.845001,58.370361,44976000
10/16/2018,59.982498,61.57,59.485001,61.4575,60.961796,40871200
10/17/2018,62.084999,62.470001,60.27,60.764999,60.274879,32966800
10/18/2018,61.465,61.852501,59.272499,59.8825,59.399498,52402000
10/19/2018,60.439999,60.637501,56.924999,57.2925,56.830391,61360800
10/22/2018,57.82,58.830002,56.767502,57.805,57.338753,36884400
10/23/2018,55.107498,56.047501,54.177502,55.264999,54.819252,62643600
10/24/2018,54.877499,55.3475,49.712502,49.852501,49.450401,88428800
10/25/2018,48.8675,52.4375,48.419998,51.959999,51.540901,95172000
10/26/2018,49.577499,51.209999,48.279999,49.572498,49.172657,66478400
10/29/2018,50.997501,51.032501,44.002499,46.404999,46.030701,75801600
10/30/2018,46.637501,50.849998,46.404999,50.75,50.34066,80719200
10/31/2018,52.412498,53.147499,51.002499,52.7075,52.282372,74577200
11/1/2018,53.075001,54.622501,51.797501,54.5275,54.087685,56652800
11/2/2018,54.432499,55.5,52.552502,53.73,53.296623,45296000
11/5/2018,53.5975,53.8325,51.32,52.942501,52.515476,37933200
11/6/2018,52.862499,53.712502,52.389999,52.764999,52.339413,29901200
11/7/2018,53.4375,54.352501,52.794998,53.447498,53.016407,48381200
11/8/2018,52.849998,52.857498,50.9575,51.497501,51.08213,51135200
11/9/2018,50.599998,52.330002,50.259998,51.4175,51.002781,41324000
11/12/2018,50.494999,50.717499,47.165001,47.384998,47.002792,61711600
11/13/2018,48.372501,51.052502,48.310001,49.827499,49.425602,64471200
11/14/2018,51.575001,51.720001,48.2075,49.297501,48.899883,52658000
11/15/2018,49.237499,51.325001,48.875,50.5975,50.189381,84070800
11/16/2018,40.830002,42.665001,40.4025,41.107498,40.775936,196352000
11/19/2018,40.447498,40.455002,36.157501,36.174999,35.883209,169782000
11/20/2018,33.514999,38.564999,33.327499,37.27,36.969387,169203200
11/21/2018,38.654999,38.825001,35.9025,36.177502,35.885696,102549600
11/23/2018,35.827499,37.397499,35.697498,36.25,35.957619,41196800
11/26/2018,37.4725,38.3675,36.639999,38.262501,37.953888,81483200
11/27/2018,38,39.252499,37.637501,38.432499,38.122509,73806000
11/28/2018,39.619999,40.07,38.282501,40.017502,39.694729,80452400
11/29/2018,40,40.375,39.035,39.34,39.061733,54917200
11/30/2018,39.4375,40.965,38.93,40.857498,40.568504,72956400
12/3/2018,43.150002,43.669998,41.834999,42.509998,42.209312,89080400
12/4/2018,42.060001,42.110001,39.125,39.2775,38.999676,81211200
12/6/2018,37.860001,39.622501,37.702499,39.572498,39.292587,69230800
12/7/2018,39.615002,39.717499,36.404999,36.9025,36.641479,68167600
12/10/2018,36.450001,38.215,36.412498,37.965,37.696461,62947200
12/11/2018,38.889999,38.9725,36.25,37.047501,36.78545,67191200
12/12/2018,37.105,38.195,36.205002,37.224998,36.961697,65413600
12/13/2018,37.697498,38.345001,36.860001,37.2225,36.959213,47138400
12/14/2018,36.802502,37.647499,36.375,36.612499,36.353527,47182000
12/17/2018,36.310001,37.037498,35.310001,35.895,35.641094,66286800
12/18/2018,36.337502,37.5825,36.0625,36.735001,36.47517,56437200
12/19/2018,36.395,36.935001,34.107498,34.627499,34.382565,74536400
12/20/2018,34.5425,35.450001,33.172501,33.775002,33.536102,74958800
12/21/2018,34.0425,34.375,32.115002,32.392502,32.163383,86374000
12/24/2018,31.622499,32.494999,31.125,31.77,31.54528,46384000
12/26/2018,32.235001,33.285,31.115,33.275002,33.039642,69510000
12/27/2018,32.747501,33.095001,31.295,32.7925,32.560551,63704400
12/28/2018,33,34.3475,32.577499,33.412498,33.176167,62872800
12/31/2018,33.849998,34.177502,33.064999,33.375,33.138935,46514000
1/2/2019,32.66,34.619999,32.512501,34.055,33.814114,50875200
1/3/2019,33.447498,33.790001,31.922501,31.997499,31.771172,70555200
1/4/2019,32.735001,34.432499,32.424999,34.047501,33.806671,58562000
1/7/2019,34.625,36.2225,34.107498,35.849998,35.59642,70916000
1/8/2019,36.672501,36.695,34.224998,34.9575,34.710236,78601600
1/9/2019,35.474998,36.122501,34.965,35.645,35.392872,61726000
1/10/2019,35.450001,36.395,34.84,36.307499,36.05069,52315600
1/11/2019,36.0825,37.4375,35.802502,37.2075,36.944321,87476400
1/14/2019,36.68,37.865002,36.442501,37.610001,37.343975,73016800
1/15/2019,37.939999,38.337502,37.282501,37.467499,37.202484,61701200
1/16/2019,37.7425,38.075001,37.154999,37.209999,36.9468,47010400
1/17/2019,36.877499,38.3325,36.602501,37.93,37.661709,49343600
1/18/2019,38.432499,39.494999,37.912498,39.232498,38.954994,65133600
1/22/2019,38.927502,39.044998,36.887501,37.192501,36.929436,66155200
1/23/2019,37.75,38.645,37.0075,37.322498,37.058506,59102000
1/24/2019,38.174999,39.637501,38.127499,39.459999,39.180889,70897200
1/25/2019,38.860001,40.220001,37.825001,40.037498,39.754307,115457200
1/28/2019,34.137501,35.41,32.75,34.502499,34.25845,251152800
1/29/2019,34.037498,34.525002,32.752499,32.900002,32.66729,115393200
1/30/2019,33.6675,34.4925,32.865002,34.3475,34.104557,97422800
1/31/2019,34.314999,36.297501,34.095001,35.9375,35.683296,84285200
2/1/2019,36.125,36.697498,35.645,36.182499,35.926571,62504800
2/4/2019,36.342499,37.669998,36.119999,37.294998,37.0312,52859200
2/5/2019,37.415001,37.857498,37.075001,37.487499,37.222351,54242400
2/6/2019,37.822498,38.900002,37.767502,38.25,37.979446,70246400
2/7/2019,37.782501,37.805,36.422501,36.855,36.594307,63712000
2/8/2019,36.177502,37.150002,36.032501,37.0425,36.780483,46160400
2/11/2019,36.5975,37.145,36.125,36.612499,36.353527,49518000
2/12/2019,37,37.950001,36.855,37.7925,37.525188,59106000
2/13/2019,38.09,38.9575,37.952499,38.220001,37.949657,60537200
2/14/2019,38.209999,38.9175,37.775002,38.6325,38.359245,82726400
2/15/2019,40.737499,40.967499,39.105,39.334999,39.056767,151674800
2/19/2019,39.227501,39.9725,39.035,39.16,38.883011,55189200
2/20/2019,39.455002,40.314999,39.342499,39.637501,39.35714,54098800
2/21/2019,39.764999,40.012501,38.794998,38.942501,38.667053,44854800
2/22/2019,39.465,39.987499,39.327499,39.797501,39.516006,40174000
2/25/2019,40.639999,41.32,39.584999,39.672501,39.391891,65602000
2/26/2019,39.625,40.189999,38.9375,39.275002,38.997196,48846400
2/27/2019,39.130001,39.397499,38.2775,38.852501,38.577686,50025600
2/28/2019,38.75,38.974998,38.34,38.564999,38.33168,32494400
3/1/2019,39.067501,39.537498,38.48,39.112499,38.87587,35718800
3/4/2019,39.5,39.73,38.625,39.195,38.957878,40999200
3/5/2019,39.037498,39.514999,38.490002,39.130001,38.893269,36292400
3/6/2019,39.040001,39.125,37.985001,38.012501,37.782524,40352400
3/7/2019,37.775002,37.872501,36.849998,37.314999,37.089245,45010400
3/8/2019,36.415001,37.767502,36.200001,37.66,37.432163,42241600
3/11/2019,37.897499,40.514999,37.422501,40.285,40.041275,85972800
3/12/2019,40.564999,41.0975,39.797501,40.630001,40.384193,57957600
3/13/2019,41.0075,42.450001,40.932499,42.154999,41.899963,76890000
3/14/2019,42.247501,42.3675,41.3125,41.389999,41.139591,51938400
3/15/2019,41.825001,42.8825,41.790001,42.452499,42.195663,66148400
3/18/2019,42.77,43.3125,41.965,42.237499,41.981972,48699200
3/19/2019,43.189999,44.375,43.02,43.927502,43.661736,85497200
3/20/2019,44.220001,44.7575,43.25,43.599998,43.336227,71914800
3/21/2019,43.8325,46.25,43.782501,45.985001,45.706791,82431200
3/22/2019,45.709999,46.200001,44.235001,44.375,44.106541,74764400
3/25/2019,43.965,44.612499,42.7775,43.445,43.182163,52521200
3/26/2019,44.872501,45.4375,43.650002,44.217499,43.949986,70350800
3/27/2019,44.474998,44.942501,43.424999,44.125,43.858044,47437200
3/28/2019,44.387501,44.974998,43.7775,44.3125,44.044407,48026400
3/29/2019,44.985001,45.134998,44.477501,44.889999,44.61842,45689600
4/1/2019,45.814999,45.875,45.092499,45.57,45.2943,48382400
4/2/2019,45.8125,46.197498,45.380001,45.75,45.473206,44092000
4/3/2019,46.25,47.75,46.200001,47.154999,46.869713,78350400
4/4/2019,47,47.4925,46.432499,47.064999,46.780262,45737600
4/5/2019,47.5,47.912498,47.1325,47.737499,47.448685,48174400
4/8/2019,47.43,48.200001,47.1875,47.947498,47.657421,42419200
4/9/2019,47.610001,47.7225,46.889999,47.314999,47.028748,43997200
4/10/2019,47.307499,48.285,47.262501,48.025002,47.734447,44477200
4/11/2019,48.049999,48.3675,47.387501,47.884998,47.595299,37460000
4/12/2019,48.275002,48.314999,47.415001,47.502499,47.215107,47170800
4/15/2019,47.424999,47.474998,45.775002,46.174999,45.895653,44009200
4/16/2019,46.57,47.2425,46.240002,47.052502,46.767834,39496400
4/17/2019,47.404999,47.615002,46.5975,46.822498,46.539223,35100400
4/18/2019,46.889999,47.232498,46.294998,46.575001,46.293232,38098800
4/22/2019,46.337502,47.275002,46.02,47.1175,46.832443,27993600
4/23/2019,47.25,47.982498,47.1525,47.6675,47.379116,34685600
4/24/2019,47.772499,48.202499,47.16,47.7925,47.503361,31820400
4/25/2019,47.387501,47.612499,45.924999,46.727501,46.444801,49929600
4/26/2019,45.177502,45.2225,43.325001,44.522499,44.253132,86898800
4/29/2019,44.602501,45.112499,43.875,44.8325,44.561264,39192000
4/30/2019,44.5075,45.5075,44.314999,45.25,44.976238,36292000
5/1/2019,45.7775,46.202499,45.115002,45.1175,44.844543,35428000
5/2/2019,45.215,46.217499,44.779999,45.797501,45.520424,39468400
5/3/2019,45.8825,45.982498,45.1325,45.752499,45.475689,33682400
5/6/2019,43.875,45.084999,43.5,44.962502,44.690479,42217600
5/7/2019,44.474998,44.474998,42.7925,43.2775,43.015671,55522000
5/8/2019,43,44.287498,42.880001,43.48,43.216942,41916800
5/9/2019,42.785,42.8825,41.349998,42.547501,42.290096,66024800
5/10/2019,42.237499,42.897499,41,42.205002,41.949665,56950000
5/13/2019,40.875,41.107498,39.452499,39.612499,39.372845,65691200
5/14/2019,40.012501,40.865002,39.622501,40.509998,40.264915,52488000
5/15/2019,39.950001,40.262501,39.352501,39.895,39.653637,50232000
5/16/2019,39.84,40.477501,39.412498,40.047501,39.805218,78108800
5/17/2019,39.625,40.927502,38.735001,39.1325,38.895752,102206800
5/20/2019,38.137501,38.692501,37.6875,37.9375,37.707977,57206400
5/21/2019,38.549999,38.924999,38.16,38.764999,38.530472,36184800
5/22/2019,38.375,38.637501,37.939999,38.049999,37.819794,32586800
5/23/2019,37.422501,37.422501,36.227501,36.830002,36.607182,59184400
5/24/2019,37.02,37.375,36.220001,36.287498,36.06797,35758400
5/28/2019,36.465,36.794998,35.8125,35.8325,35.615707,42835600
5/29/2019,35.352501,35.705002,34.735001,35.084999,34.872734,55980000
5/30/2019,35.077499,35.4375,34.392502,34.7775,34.606552,39430000
5/31/2019,34.285,34.962502,33.8475,33.865002,33.698536,38972000
6/3/2019,33.977501,34.3675,33.150002,33.445,33.280605,47864400
6/4/2019,34.09,35.802502,33.8675,35.75,35.574272,64183600
6/5/2019,36.4925,36.547501,34.955002,35.32,35.146385,51161600
6/6/2019,35.362499,36.192501,35.337502,35.945,35.768311,40814000
6/7/2019,36.005001,36.720001,35.8125,36.375,36.196201,34885600
6/10/2019,36.939999,37.797501,36.939999,37.107498,36.925098,40278000
6/11/2019,37.709999,38.09,37.290001,37.6875,37.502251,38387200
6/12/2019,37.25,37.3125,36.397499,36.549999,36.370342,35889200
6/13/2019,36.772499,37.25,36.595001,37.064999,36.882805,30808000
6/14/2019,36.127499,36.372501,35.709999,36.16,35.982262,39442800
6/17/2019,36.142502,36.630001,35.912498,36.2575,36.079273,27604000
6/18/2019,36.875,38.7775,36.764999,38.220001,38.032139,58192000
6/19/2019,38.575001,38.689999,38.017502,38.279999,38.091835,33164400
6/20/2019,39.192501,39.3325,38.380001,38.525002,38.335636,35016800
6/21/2019,38.375,38.869999,37.875,37.939999,37.753506,43442800
6/24/2019,38.154999,38.462502,37.68,38.165001,37.977406,28294800
6/25/2019,38.215,38.970001,37.842499,37.869999,37.683857,31186800
6/26/2019,39.1525,40.43,39.022499,39.814999,39.619289,58407200
6/27/2019,40.677502,41,40.314999,40.807499,40.606915,44544000
6/28/2019,41.25,41.342499,40.587502,41.057499,40.855682,39766800
7/1/2019,43.142502,43.487499,41.165001,41.5425,41.338299,70975600
7/2/2019,41.375,41.587502,40.424999,40.557499,40.358143,40022800
7/3/2019,40.7925,40.849998,40.084999,40.6875,40.487503,24663600
7/5/2019,40.099998,40.145,39.419998,40.057499,39.8606,39655200
7/8/2019,39.4575,39.647499,39,39.302502,39.109314,32978800
7/9/2019,38.877499,39.610001,38.75,39.327499,39.13419,34286000
7/10/2019,39.764999,40.592499,39.625,40.014999,39.818306,45207600
7/11/2019,40.75,41.98,40.375,41.57,41.365665,68256000
7/12/2019,41.849998,42.6175,41.849998,41.9025,41.696533,50639200
7/15/2019,42.115002,42.2775,41.532501,41.817501,41.61195,28984000
7/16/2019,41.6675,42.0425,41.209999,41.77,41.564678,34144400
7/17/2019,41.787498,42.497501,41.4925,42.427502,42.218948,34820400
7/18/2019,42.532501,43.177502,41.962502,42.544998,42.335865,44219200
7/19/2019,42.93,42.994999,42.049999,42.110001,41.903004,34489600
7/22/2019,42.325001,42.959999,42.25,42.830002,42.619465,31594000
7/23/2019,43.224998,43.935001,43.067501,43.915001,43.699139,42817600
7/24/2019,44.349998,44.7225,43.584999,44.665001,44.445446,36623600
7/25/2019,44.247501,44.375,43.110001,43.345001,43.131935,39270000
7/26/2019,43.6175,44.237499,43.6175,43.767502,43.552361,27416000
7/29/2019,43.695,43.8675,42.817501,43.705002,43.490173,24816000
7/30/2019,43.237499,43.985001,43.092499,43.862499,43.6469,19777200
7/31/2019,43.544998,43.555,41.755001,42.18,41.97266,35941600
8/1/2019,42.285,43.195,40.705002,41.23,41.027328,42121200
8/2/2019,40.297501,40.994999,39.82,40.297501,40.099419,42834800
8/5/2019,38.450001,38.462502,37.224998,37.697498,37.512188,58915600
8/6/2019,38.450001,38.907501,37.607498,38.087502,37.900284,36127200
8/7/2019,37.474998,38.592499,37.299999,38.4725,38.28339,37256000
8/8/2019,39.052502,39.577499,38.474998,39.564999,39.370514,30930000
8/9/2019,39.1525,39.1875,38.037498,38.544998,38.35553,34181600
8/12/2019,38.02,38.544998,37.642502,37.862499,37.67638,27920000
8/13/2019,37.8475,39.474998,37.455002,39.012501,38.820732,35195600
8/14/2019,38.125,38.237499,37.077499,37.517502,37.33308,41988000
8/15/2019,37.7075,37.907501,36.8475,37.192501,37.009682,47720000
8/16/2019,39.837502,40.384998,39.220001,39.889999,39.69392,100796000
8/19/2019,41.029999,42.855,40.8675,42.695,42.485126,81511200
8/20/2019,42.639999,42.645,41.755001,41.967499,41.761208,46318800
8/21/2019,42.6325,43.362499,42.415001,42.807499,42.597084,42724400
8/22/2019,42.904999,43.3325,42.474998,42.869999,42.659275,30348800
8/23/2019,42.099998,42.647499,40.41,40.610001,40.410385,56805600
8/26/2019,41.4025,41.645,40.977501,41.362499,41.159184,31820800
8/27/2019,41.747501,41.775002,40.154999,40.450001,40.251163,29096800
8/28/2019,40.145,40.834999,39.75,40.305,40.146587,25561200
8/29/2019,41.224998,42.075001,41.189999,41.75,41.585903,35797600
8/30/2019,42.215,42.715,41.695,41.877499,41.712906,29061600
9/3/2019,41.145,41.477501,40.8125,41.0425,40.881191,29614000
9/4/2019,41.6525,42.264999,41.6525,42.189999,42.024178,22772800
9/5/2019,43.217499,44.997501,43.200001,44.935001,44.758389,69567600
9/6/2019,44.700001,45.272499,44.279999,44.662498,44.486954,37697600
9/9/2019,44.974998,45.994999,44.959999,45.125,44.947639,41752400
9/10/2019,44.794998,46.0625,44.697498,45.794998,45.614998,35281200
9/11/2019,45.942501,46.567501,45.650002,46.0825,45.901379,36151200
9/12/2019,46.549999,47.099998,45.987499,46.067501,45.886436,32784000
9/13/2019,45.397499,45.77,45.044998,45.485001,45.306225,32459200
9/16/2019,44.73,45.400002,44.625,45.052502,44.875423,23183200
9/17/2019,45.119999,45.310001,44.6525,45.267502,45.089581,22304800
9/18/2019,45.197498,45.355,44.125,44.994999,44.81815,25815200
9/19/2019,45.055,45.240002,44.127499,44.235001,44.061138,24547600
9/20/2019,44.224998,44.462502,43.07,43.172501,43.002811,35024400
9/23/2019,43.174999,44.1675,43.137501,43.709999,43.5382,24971200
9/24/2019,44.025002,44.322498,42.775002,43.1325,42.962967,31726800
9/25/2019,43.127499,44.755001,42.677502,44.557499,44.38237,30843200
9/26/2019,44.459999,44.547501,43.822498,44.334999,44.160744,23456400
9/27/2019,43.915001,44.424999,42.330002,42.939999,42.771221,36205600
9/30/2019,43.200001,43.619999,42.884998,43.517502,43.346458,18618400
10/1/2019,43.75,45.25,43.452499,43.5,43.329025,36600800
10/2/2019,43.279999,43.400002,42.532501,43.259998,43.089958,29337200
10/3/2019,43.305,45.389999,43,45.327499,45.149345,45058800
10/4/2019,45.349998,45.787498,44.695,45.4925,45.313694,26552400
10/7/2019,46.145,47.084999,46.057499,46.0825,45.901379,48098400
10/8/2019,45.16,45.16,44.125,44.307499,44.133354,44443600
10/9/2019,45.080002,45.674999,44.790001,45.177502,44.999939,29241200
10/10/2019,45.154999,46.27,45.102501,45.7575,45.577656,30912400
10/11/2019,46.602501,47.334999,46.412498,46.497501,46.314751,44640400
10/14/2019,46.41,46.842499,46.0975,46.6325,46.449211,20004000
10/15/2019,47.540001,49.822498,47.400002,49.092499,48.899536,66412400
10/16/2019,48.75,49.805,48.4375,48.552502,48.361668,42894400
10/17/2019,49,49.452499,48.025002,48.572498,48.381584,26343600
10/18/2019,48.577499,48.904999,46.875,47.622501,47.435326,30744000
10/21/2019,48.240002,49.137501,48.049999,49.002499,48.809887,26186800
10/22/2019,49.575001,50.6325,48.825001,48.9025,48.710289,32872000
10/23/2019,48.077499,48.915001,47.7575,48.772499,48.580799,27991600
10/24/2019,49.1875,49.552502,48.845001,49.215,49.021572,23202000
10/25/2019,50.025002,51.345001,49.947498,51.134998,50.934006,42309200
10/28/2019,51.575001,52.224998,51.279999,51.697498,51.494305,33079200
10/29/2019,51.557499,51.622501,50.535,50.73,50.530609,21123600
10/30/2019,51,51.057499,50.064999,50.75,50.550533,20596000
10/31/2019,50.540001,50.75,49.452499,50.255001,50.057476,20973200
11/1/2019,49.900002,50.9725,49.647499,50.647499,50.448433,28364000
11/4/2019,51.462502,52.75,51.23,52.625,52.418156,37671600
11/5/2019,52.622501,52.884998,51.919998,52.4025,52.196529,30086800
11/6/2019,52.16,52.4175,51.0275,51.907501,51.703484,26901200
11/7/2019,52.7775,52.924999,51.634998,52.084999,51.880287,28034000
11/8/2019,51.915001,52.262501,51.537498,51.945,51.740833,18910000
11/11/2019,51.9375,52.2775,51.07,52.044998,51.840435,24343600
11/12/2019,52.43,52.965,52.077499,52.4025,52.196529,28350400
11/13/2019,52.087502,52.365002,51.474998,52.142502,51.937557,30018800
11/14/2019,52.232498,52.470001,51.630001,52.447498,52.241356,51808000
11/15/2019,52.424999,52.945,50.16,51.047501,50.846863,105362800
11/18/2019,50.9725,53.337502,50.942501,53.07,52.861412,57458800
11/19/2019,52.7575,52.994999,51.412498,51.997501,51.793129,41456400
11/20/2019,51.767502,53.637501,51.639999,52.794998,52.587494,47258800
11/21/2019,52.75,53.310001,52.327499,52.544998,52.33847,28838800
11/22/2019,52.772499,53.240002,52.485001,52.7225,52.515274,22410000
11/25/2019,54.009998,55.352501,53.880001,55.302502,55.085136,50647600
11/26/2019,55.125,55.172501,54.185001,54.25,54.036774,38524400
11/27/2019,54.6675,55.012501,54.294998,54.560001,54.385658,21578400
11/29/2019,54.25,54.535,53.945,54.185001,54.01186,14155600
12/2/2019,54.115002,54.25,52.16,52.3125,52.145329,37203600
12/3/2019,50.467499,51.955002,50.092499,51.915001,51.749107,46523200
12/4/2019,52.755001,52.98,52.067501,52.355,52.187698,27342400
12/5/2019,52.575001,52.732498,51.877499,52.185001,52.018242,18488400
12/6/2019,52.880001,53.372501,52.779999,53.0425,52.873001,23223600
12/9/2019,52.8125,53.592499,52.724998,53.0425,52.873001,21188000
12/10/2019,53.345001,54.014999,52.814999,53.494999,53.324051,25638800
12/11/2019,53.599998,54.389999,53.575001,54.334999,54.161369,23379600
12/12/2019,54.044998,56.200001,53.955002,56.017502,55.838505,40434800
12/13/2019,56.047501,57.244999,55.455002,55.997501,55.818558,45470400
12/16/2019,56.474998,57.014999,56.192501,56.287498,56.107639,32097600
12/17/2019,56.474998,57.299999,56.380001,57.072498,56.890129,32119600
12/18/2019,57.422501,57.985001,57.337502,57.377499,57.194145,34354800
12/19/2019,57.724998,59,57.674999,58.865002,58.676899,44536000
12/20/2019,59.532501,60.0975,59.34,59.842499,59.651268,60304400
12/23/2019,60.130001,60.452499,59.5975,59.705002,59.514214,35506000
12/24/2019,59.549999,59.827499,59.205002,59.654999,59.464371,13886400
12/26/2019,59.689999,60.080002,59.5,59.797501,59.606415,18285200
12/27/2019,59.950001,60.084999,58.952499,59.217499,59.028271,25464400
